index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 4 Failures,Region 5 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Region 4 Topological Factor,Region 5 Topological Factor,Mean of T,Variance of T,Region of Failure
280,10,0,-1.0,-1.0,9467.890000000005,8,50.0,200.0,38,200.0,8861.0,950,606.8900000000049,2017.3030157998649,2,1,0,3,2,2,0.2,0.1,0.0,0.3,0.2,0.2,2.8,3.160000000000001,"[4, 4, 5, 3, 3, 5, 0, 3, 0, 1]"
281,11,0,-1.0,-1.0,9467.890000000005,9,50.0,200.0,119,50.0,8871.0,1000,596.8900000000049,2019.0487637834592,3,1,0,3,2,2,0.2727272727272727,0.09090909090909091,0.0,0.2727272727272727,0.18181818181818182,0.18181818181818182,2.5454545454545454,3.5206611570247937,"[4, 4, 5, 3, 3, 5, 0, 3, 0, 1, 0]"
282,12,0,-1.0,-1.0,9467.890000000005,10,50.0,200.0,105,50.0,8700.0,1050,767.8900000000049,2017.6577922098272,3,1,1,3,2,2,0.25,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.16666666666666666,2.5,3.25,"[4, 4, 5, 3, 3, 5, 0, 3, 0, 1, 0, 2]"
283,13,0,-1.0,-1.0,9467.890000000005,11,50.0,200.0,106,100.0,8742.0,1150,725.8900000000049,2017.657807603865,3,1,2,3,2,2,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.15384615384615385,2.4615384615384617,3.01775147928994,"[4, 4, 5, 3, 3, 5, 0, 3, 0, 1, 0, 2, 2]"
284,14,0,-1.0,-1.0,9467.890000000005,12,50.0,200.0,33,50.0,8812.0,1200,655.8900000000049,2047.9951266031567,3,2,2,3,2,2,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285,2.3571428571428568,2.9438775510204103,"[4, 4, 5, 3, 3, 5, 0, 3, 0, 1, 0, 2, 2, 1]"
285,15,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,31,200.0,8758.0,1400,709.8900000000049,1867.4499952486556,3,3,2,3,2,2,0.2,0.2,0.13333333333333333,0.2,0.13333333333333333,0.13333333333333333,2.2666666666666666,2.862222222222223,"[4, 4, 5, 3, 3, 5, 0, 3, 0, 1, 0, 2, 2, 1, 1]"
286,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,350.0,8720.0,350,747.8900000000049,2181.710147441576,0,0,1,0,1,2,0.0,0.0,0.25,0.0,0.25,0.5,4.0,1.5,"[4, 5, 5, 2]"
287,5,0,-1.0,-1.0,9467.890000000005,3,50.0,100.0,142,50.0,8721.0,400,746.8900000000049,2183.14052362414,0,0,1,0,1,3,0.0,0.0,0.2,0.0,0.2,0.6,4.2,1.3599999999999994,"[4, 5, 5, 2, 5]"
288,6,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,141,200.0,8728.0,600,739.8900000000049,2189.8347833516036,0,0,1,0,1,4,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,4.333333333333333,1.2222222222222214,"[4, 5, 5, 2, 5, 5]"
289,4,50,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,200.0,8653.0,200,814.8900000000049,2183.808918050389,0,0,2,0,1,1,0.0,0.0,0.5,0.0,0.25,0.25,3.25,1.6875,"[2, 2, 4, 5]"
290,5,0,-1.0,-1.0,9467.890000000005,3,50.0,50.0,9,50.0,8664.0,250,803.8900000000049,2133.717089901806,0,0,2,0,2,1,0.0,0.0,0.4,0.0,0.4,0.2,3.4000000000000004,1.4399999999999977,"[2, 2, 4, 5, 4]"
291,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,38,200.0,8733.0,450,734.8900000000049,1976.7520938608263,0,1,2,0,2,1,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,3.0,2.0,"[2, 2, 4, 5, 4, 1]"
292,7,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,142,50.0,8732.0,500,735.8900000000049,1976.751930344023,0,1,2,0,2,2,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,3.2857142857142856,2.204081632653063,"[2, 2, 4, 5, 4, 1, 5]"
293,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,400.0,8556.0,400,911.8900000000049,2173.8386542229496,1,0,0,0,1,2,0.25,0.0,0.0,0.0,0.25,0.5,3.5,4.25,"[5, 5, 4, 0]"
294,5,0,-1.0,-1.0,9467.890000000005,3,100.0,200.0,38,200.0,8639.0,600,828.8900000000049,2023.4451538188878,1,1,0,0,1,2,0.2,0.2,0.0,0.0,0.2,0.4,3.0,4.4,"[5, 5, 4, 0, 1]"
295,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,142,50.0,8638.0,650,829.8900000000049,2023.451676345613,1,1,0,0,1,3,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.5,3.333333333333333,4.222222222222223,"[5, 5, 4, 0, 1, 5]"
296,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,138,50.0,8638.0,700,829.8900000000049,2023.4492079509803,1,1,0,0,1,4,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.5714285714285714,3.571428571428571,3.9591836734693864,"[5, 5, 4, 0, 1, 5, 5]"
297,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,141,200.0,8644.0,900,823.8900000000049,2023.3860230106254,1,1,0,0,1,5,0.125,0.125,0.0,0.0,0.125,0.625,3.75,3.6875,"[5, 5, 4, 0, 1, 5, 5, 5]"
298,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,107,50.0,8666.0,950,801.8900000000049,2017.4981488103226,1,1,0,1,1,5,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,3.6666666666666665,3.3333333333333357,"[5, 5, 4, 0, 1, 5, 5, 5, 3]"
299,10,0,-1.0,-1.0,9467.890000000005,8,50.0,200.0,139,100.0,8668.0,1050,799.8900000000049,2017.498715012954,1,1,0,1,1,6,0.1,0.1,0.0,0.1,0.1,0.6,3.8,3.160000000000002,"[5, 5, 4, 0, 1, 5, 5, 5, 3, 5]"
300,11,0,-1.0,-1.0,9467.890000000005,9,50.0,200.0,33,50.0,8830.0,1100,637.8900000000049,2001.0459272812293,1,2,0,1,1,6,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.5454545454545454,3.545454545454545,3.5206611570247954,"[5, 5, 4, 0, 1, 5, 5, 5, 3, 5, 1]"
301,12,0,-1.0,-1.0,9467.890000000005,10,50.0,200.0,31,200.0,8803.0,1300,664.8900000000049,1868.0875545437423,1,3,0,1,1,6,0.08333333333333333,0.25,0.0,0.08333333333333333,0.08333333333333333,0.5,3.333333333333333,3.722222222222223,"[5, 5, 4, 0, 1, 5, 5, 5, 3, 5, 1, 1]"
302,13,0,-1.0,-1.0,9467.890000000005,11,50.0,200.0,21,50.0,8864.0,1350,603.8900000000049,1868.2109374030456,1,3,0,1,2,6,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.15384615384615385,0.46153846153846156,3.384615384615385,3.467455621301772,"[5, 5, 4, 0, 1, 5, 5, 5, 3, 5, 1, 1, 4]"
303,14,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,105,50.0,8777.0,1400,690.8900000000049,1867.3192004775838,1,3,1,1,2,6,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.42857142857142855,3.2857142857142856,3.346938775510205,"[5, 5, 4, 0, 1, 5, 5, 5, 3, 5, 1, 1, 4, 2]"
304,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,700.0,8548.0,700,919.8900000000049,2118.3104962017164,0,2,0,1,0,1,0.0,0.5,0.0,0.25,0.0,0.25,2.5,2.75,"[1, 5, 3, 1]"
305,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,38,200.0,8570.0,900,897.8900000000049,1971.1175355260996,0,3,0,1,0,1,0.0,0.6,0.0,0.2,0.0,0.2,2.2,2.5599999999999996,"[1, 5, 3, 1, 1]"
306,6,0,-1.0,-1.0,9467.890000000005,4,50.0,400.0,107,50.0,8610.0,950,857.8900000000049,1962.2440748589308,0,3,0,2,0,1,0.0,0.5,0.0,0.3333333333333333,0.0,0.16666666666666666,2.333333333333333,2.222222222222223,"[1, 5, 3, 1, 1, 3]"
307,7,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,108,50.0,8565.0,1000,902.8900000000049,1963.8661073221424,1,3,0,2,0,1,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.0,0.14285714285714285,1.9999999999999998,2.571428571428572,"[1, 5, 3, 1, 1, 3, 0]"
308,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,300.0,8552.0,300,915.8900000000049,2178.929570683871,1,1,0,0,0,2,0.25,0.25,0.0,0.0,0.0,0.5,2.75,5.1875,"[5, 5, 0, 1]"
309,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8692.0,500,775.8900000000049,2018.9068657044932,1,2,0,0,0,2,0.2,0.4,0.0,0.0,0.0,0.4,2.4,4.640000000000001,"[5, 5, 0, 1, 1]"
310,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,7,50.0,8754.0,550,713.8900000000049,1969.9354646176537,1,2,0,0,1,2,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,2.6666666666666665,4.222222222222221,"[5, 5, 0, 1, 1, 4]"
311,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,116,100.0,8752.0,650,715.8900000000049,1966.9986648599033,2,2,0,0,1,2,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,2.2857142857142856,4.489795918367347,"[5, 5, 0, 1, 1, 4, 0]"
312,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,33,50.0,8610.0,700,857.8900000000049,1961.7544801390088,2,3,0,0,1,2,0.25,0.375,0.0,0.0,0.125,0.25,2.125,4.109375,"[5, 5, 0, 1, 1, 4, 0, 1]"
313,9,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,115,50.0,8610.0,750,857.8900000000049,1961.7544894164953,3,3,0,0,1,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.2222222222222222,1.8888888888888888,4.098765432098765,"[5, 5, 0, 1, 1, 4, 0, 1, 0]"
314,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,400.0,8616.0,400,851.8900000000049,2175.385240005073,1,0,1,1,1,0,0.25,0.0,0.25,0.25,0.25,0.0,2.25,2.1875,"[0, 3, 4, 2]"
315,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8618.0,600,849.8900000000049,2004.473768534947,1,1,1,1,1,0,0.2,0.2,0.2,0.2,0.2,0.0,2.0,2.0,"[0, 3, 4, 2, 1]"
316,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,107,50.0,8612.0,650,855.8900000000049,1987.8236268674455,1,1,1,2,1,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,2.1666666666666665,1.8055555555555562,"[0, 3, 4, 2, 1, 3]"
317,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,9,50.0,8528.0,700,939.8900000000049,1935.321406464333,1,1,1,2,2,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,2.4285714285714284,1.9591836734693882,"[0, 3, 4, 2, 1, 3, 4]"
318,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,33,50.0,8849.0,750,618.8900000000049,1921.657194233437,1,2,1,2,2,0,0.125,0.25,0.125,0.25,0.25,0.0,2.25,1.9375,"[0, 3, 4, 2, 1, 3, 4, 1]"
319,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,31,200.0,8849.0,950,618.8900000000049,1817.3776023985326,1,3,1,2,2,0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,2.111111111111111,1.8765432098765427,"[0, 3, 4, 2, 1, 3, 4, 1, 1]"
320,10,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,138,50.0,8852.0,1000,615.8900000000049,1817.3763958912098,1,3,1,2,2,1,0.1,0.3,0.1,0.2,0.2,0.1,2.4000000000000004,2.4399999999999977,"[0, 3, 4, 2, 1, 3, 4, 1, 1, 5]"
321,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,450.0,8705.0,450,762.8900000000049,2181.9083421498653,0,0,1,0,2,1,0.0,0.0,0.25,0.0,0.5,0.25,3.75,1.1875,"[4, 4, 5, 2]"
322,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,38,200.0,8736.0,650,731.8900000000049,2017.7516980380442,0,1,1,0,2,1,0.0,0.2,0.2,0.0,0.4,0.2,3.2,2.1599999999999984,"[4, 4, 5, 2, 1]"
323,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,250.0,8643.0,250,824.8900000000049,2174.450686121496,0,0,1,1,2,0,0.0,0.0,0.25,0.25,0.5,0.0,3.25,0.6875,"[4, 3, 2, 4]"
324,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,38,200.0,8700.0,450,767.8900000000049,2017.8785549409222,0,1,1,1,2,0,0.0,0.2,0.2,0.2,0.4,0.0,2.8000000000000003,1.3599999999999977,"[4, 3, 2, 4, 1]"
325,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,450.0,8552.0,450,915.8900000000049,2174.140785676699,1,0,0,1,0,2,0.25,0.0,0.0,0.25,0.0,0.5,3.25,4.1875,"[5, 0, 5, 3]"
326,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8629.0,650,838.8900000000049,2023.082915605993,1,1,0,1,0,2,0.2,0.2,0.0,0.2,0.0,0.4,2.8,4.160000000000001,"[5, 0, 5, 3, 1]"
327,6,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,116,100.0,8631.0,750,836.8900000000049,2023.423878334865,2,1,0,1,0,2,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,2.333333333333333,4.555555555555555,"[5, 0, 5, 3, 1, 0]"
328,4,800,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,1250.0,8688.0,1250,779.8900000000049,2199.4494610558954,1,0,0,0,3,0,0.25,0.0,0.0,0.0,0.75,0.0,3.0,3.0,"[4, 0, 4, 4]"
329,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,800.0,38,200.0,8562.0,1450,905.8900000000049,2018.8070261292169,1,1,0,0,3,0,0.2,0.2,0.0,0.0,0.6,0.0,2.6,3.0399999999999983,"[4, 0, 4, 4, 1]"
330,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,300.0,8561.0,300,906.8900000000049,2176.034319174313,0,0,0,1,0,3,0.0,0.0,0.0,0.25,0.0,0.75,4.5,0.75,"[3, 5, 5, 5]"
331,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,100.0,142,50.0,8580.0,350,887.8900000000049,2188.191516385285,0,0,0,1,0,4,0.0,0.0,0.0,0.2,0.0,0.8,4.6,0.6400000000000041,"[3, 5, 5, 5, 5]"
332,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,250.0,8526.0,250,941.8900000000049,2178.4312588966613,0,0,0,1,1,2,0.0,0.0,0.0,0.25,0.25,0.5,4.25,0.6875,"[5, 4, 3, 5]"
333,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8626.0,450,841.8900000000049,2022.72007082239,0,1,0,1,1,2,0.0,0.2,0.0,0.2,0.2,0.4,3.6,2.2399999999999984,"[5, 4, 3, 5, 1]"
334,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,138,50.0,8626.0,500,841.8900000000049,2022.720400181755,0,1,0,1,1,3,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5,3.833333333333333,2.1388888888888893,"[5, 4, 3, 5, 1, 5]"
335,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,142,50.0,8637.0,550,830.8900000000049,2021.8953190467257,0,1,0,1,1,4,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,3.9999999999999996,2.0000000000000036,"[5, 4, 3, 5, 1, 5, 5]"
336,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,141,200.0,8636.0,750,831.8900000000049,2021.8953186819365,0,1,0,1,1,5,0.0,0.125,0.0,0.125,0.125,0.625,4.125,1.859375,"[5, 4, 3, 5, 1, 5, 5, 5]"
337,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,139,100.0,8636.0,850,831.8900000000049,2021.8953097299368,0,1,0,1,1,6,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,4.222222222222221,1.7283950617283992,"[5, 4, 3, 5, 1, 5, 5, 5, 5]"
338,10,0,-1.0,-1.0,9467.890000000005,8,50.0,200.0,137,50.0,8637.0,900,830.8900000000049,2021.895318208626,0,1,0,1,1,7,0.0,0.1,0.0,0.1,0.1,0.7,4.3,1.610000000000003,"[5, 4, 3, 5, 1, 5, 5, 5, 5, 5]"
339,11,0,-1.0,-1.0,9467.890000000005,9,50.0,200.0,119,50.0,8628.0,950,839.8900000000049,2023.4809675729755,1,1,0,1,1,7,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.6363636363636364,3.909090909090909,2.991735537190083,"[5, 4, 3, 5, 1, 5, 5, 5, 5, 5, 0]"
340,12,0,-1.0,-1.0,9467.890000000005,10,50.0,200.0,116,100.0,8624.0,1050,843.8900000000049,2020.169667627233,2,1,0,1,1,7,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.5833333333333334,3.5833333333333335,3.9097222222222214,"[5, 4, 3, 5, 1, 5, 5, 5, 5, 5, 0, 0]"
341,13,0,-1.0,-1.0,9467.890000000005,11,50.0,200.0,33,50.0,8573.0,1100,894.8900000000049,2016.440111167749,2,2,0,1,1,7,0.15384615384615385,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.5384615384615384,3.384615384615384,4.082840236686394,"[5, 4, 3, 5, 1, 5, 5, 5, 5, 5, 0, 0, 1]"
342,14,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,108,50.0,8585.0,1150,882.8900000000049,2023.909305578837,3,2,0,1,1,7,0.21428571428571427,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.5,3.142857142857143,4.551020408163266,"[5, 4, 3, 5, 1, 5, 5, 5, 5, 5, 0, 0, 1, 0]"
343,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,300.0,8573.0,300,894.8900000000049,2174.2286459552083,1,1,0,0,2,0,0.25,0.25,0.0,0.0,0.5,0.0,2.25,3.1875,"[4, 0, 1, 4]"
344,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8746.0,500,721.8900000000049,2013.2010991305938,1,2,0,0,2,0,0.2,0.4,0.0,0.0,0.4,0.0,2.0,2.8000000000000007,"[4, 0, 1, 4, 1]"
345,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,116,100.0,8741.0,600,726.8900000000049,2013.537763600101,2,2,0,0,2,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.6666666666666665,2.888888888888889,"[4, 0, 1, 4, 1, 0]"
346,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,107,50.0,8819.0,650,648.8900000000049,2011.2695754596543,2,2,0,1,2,0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,1.857142857142857,2.693877551020408,"[4, 0, 1, 4, 1, 0, 3]"
347,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,7,50.0,8858.0,700,609.8900000000049,1961.4814455434841,2,2,0,1,3,0,0.25,0.25,0.0,0.125,0.375,0.0,2.125,2.859375,"[4, 0, 1, 4, 1, 0, 3, 4]"
348,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,33,50.0,8804.0,750,663.8900000000049,1940.1200742267083,2,3,0,1,3,0,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.0,2.0,2.666666666666666,"[4, 0, 1, 4, 1, 0, 3, 4, 1]"
349,10,0,-1.0,-1.0,9467.890000000005,8,50.0,200.0,31,200.0,8826.0,950,641.8900000000049,1818.3994115775724,2,4,0,1,3,0,0.2,0.4,0.0,0.1,0.3,0.0,1.9,2.4899999999999998,"[4, 0, 1, 4, 1, 0, 3, 4, 1, 1]"
350,11,0,-1.0,-1.0,9467.890000000005,9,50.0,200.0,105,50.0,8684.0,1000,783.8900000000049,1812.1775495376119,2,4,1,1,3,0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,1.909090909090909,2.264462809917355,"[4, 0, 1, 4, 1, 0, 3, 4, 1, 1, 2]"
351,12,0,-1.0,-1.0,9467.890000000005,10,50.0,200.0,108,50.0,8690.0,1050,777.8900000000049,1799.8007807768167,3,4,1,1,3,0,0.25,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.0,1.75,2.354166666666666,"[4, 0, 1, 4, 1, 0, 3, 4, 1, 1, 2, 0]"
352,13,0,-1.0,-1.0,9467.890000000005,11,50.0,200.0,142,50.0,8688.0,1100,779.8900000000049,1802.1984990693106,3,4,1,1,3,1,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.07692307692307693,2.0,2.9230769230769234,"[4, 0, 1, 4, 1, 0, 3, 4, 1, 1, 2, 0, 5]"
353,14,0,-1.0,-1.0,9467.890000000005,12,50.0,200.0,138,50.0,8689.0,1150,778.8900000000049,1802.089604957774,3,4,1,1,3,2,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.14285714285714285,2.2142857142857144,3.311224489795917,"[4, 0, 1, 4, 1, 0, 3, 4, 1, 1, 2, 0, 5, 5]"
354,15,0,-1.0,-1.0,9467.890000000005,13,50.0,200.0,141,200.0,8685.0,1350,782.8900000000049,1798.7103559325767,3,4,1,1,3,3,0.2,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.2,0.2,2.4000000000000004,3.5733333333333324,"[4, 0, 1, 4, 1, 0, 3, 4, 1, 1, 2, 0, 5, 5, 5]"
355,16,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,137,50.0,8687.0,1400,780.8900000000049,1798.710135030325,3,4,1,1,3,4,0.1875,0.25,0.0625,0.0625,0.1875,0.25,2.5625,3.74609375,"[4, 0, 1, 4, 1, 0, 3, 4, 1, 1, 2, 0, 5, 5, 5, 5]"
356,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,400.0,8573.0,400,894.8900000000049,2176.407400578152,0,0,0,1,1,2,0.0,0.0,0.0,0.25,0.25,0.5,4.25,0.6875,"[5, 4, 3, 5]"
357,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,107,50.0,8663.0,450,804.8900000000049,2143.039845977366,0,0,0,2,1,2,0.0,0.0,0.0,0.4,0.2,0.4,4.0,0.8000000000000007,"[5, 4, 3, 5, 3]"
358,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,300.0,8591.0,300,876.8900000000049,2202.310045512037,1,1,0,0,0,2,0.25,0.25,0.0,0.0,0.0,0.5,2.75,5.1875,"[5, 0, 1, 5]"
359,5,0,-1.0,-1.0,9467.890000000005,3,50.0,100.0,107,50.0,8729.0,350,738.8900000000049,2167.478165772911,1,1,0,1,0,2,0.2,0.2,0.0,0.2,0.0,0.4,2.8,4.160000000000001,"[5, 0, 1, 5, 3]"
360,6,0,-1.0,-1.0,9467.890000000005,4,50.0,100.0,7,50.0,8808.0,400,659.8900000000049,2117.478140888036,1,1,0,1,1,2,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,3.0,3.6666666666666643,"[5, 0, 1, 5, 3, 4]"
361,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,38,200.0,8808.0,600,659.8900000000049,1954.9553255261749,1,2,0,1,1,2,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,2.714285714285714,3.6326530612244916,"[5, 0, 1, 5, 3, 4, 1]"
362,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,31,200.0,8821.0,800,646.8900000000049,1818.0825231253377,1,3,0,1,1,2,0.125,0.375,0.0,0.125,0.125,0.25,2.5,3.5,"[5, 0, 1, 5, 3, 4, 1, 1]"
363,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,138,50.0,8821.0,850,646.8900000000049,1818.0823803894486,1,3,0,1,1,3,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,2.7777777777777777,3.728395061728394,"[5, 0, 1, 5, 3, 4, 1, 1, 5]"
364,10,0,-1.0,-1.0,9467.890000000005,8,50.0,200.0,142,50.0,8823.0,900,644.8900000000049,1818.1194386135155,1,3,0,1,1,4,0.1,0.3,0.0,0.1,0.1,0.4,3.0,3.8000000000000007,"[5, 0, 1, 5, 3, 4, 1, 1, 5, 5]"
365,11,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,141,200.0,8821.0,1100,646.8900000000049,1818.156036149525,1,3,0,1,1,5,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.45454545454545453,3.1818181818181817,3.785123966942148,"[5, 0, 1, 5, 3, 4, 1, 1, 5, 5, 5]"
366,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,800.0,8475.0,800,992.8900000000049,2141.9080227485174,1,0,0,2,0,1,0.25,0.0,0.0,0.5,0.0,0.25,2.75,3.1875,"[0, 3, 5, 3]"
367,5,0,-1.0,-1.0,9467.890000000005,3,100.0,400.0,38,200.0,8456.0,1000,1011.8900000000049,2010.6918934787902,1,1,0,2,0,1,0.2,0.2,0.0,0.4,0.0,0.2,2.4000000000000004,3.039999999999999,"[0, 3, 5, 3, 1]"
368,6,0,-1.0,-1.0,9467.890000000005,4,100.0,400.0,116,100.0,8459.0,1100,1008.8900000000049,2013.7219133618657,2,1,0,2,0,1,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,2.0,3.333333333333332,"[0, 3, 5, 3, 1, 0]"
369,7,0,-1.0,-1.0,9467.890000000005,5,50.0,400.0,33,50.0,8502.0,1150,965.8900000000049,2014.3662297608553,2,2,0,2,0,1,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,1.857142857142857,2.9795918367346936,"[0, 3, 5, 3, 1, 0, 1]"
370,8,0,-1.0,-1.0,9467.890000000005,6,50.0,400.0,31,200.0,8529.0,1350,938.8900000000049,1869.3252897274006,2,3,0,2,0,1,0.25,0.375,0.0,0.25,0.0,0.125,1.75,2.6875,"[0, 3, 5, 3, 1, 0, 1, 1]"
