index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 4 Failures,Region 5 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Region 4 Topological Factor,Region 5 Topological Factor,Mean of T,Variance of T,Region of Failure
300,9,0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,31,200.0,6148.0,850,828.340000000001,1734.3436601006922,1,3,0,1,1,3,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,2.7777777777777777,3.728395061728394,"[5, 5, 1, 5, 4, 1, 3, 0, 1]"
301,10,0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,138,50.0,6144.0,900,832.340000000001,1733.7098470262472,1,3,0,1,1,4,0.1,0.3,0.0,0.1,0.1,0.4,3.0,3.8000000000000007,"[5, 5, 1, 5, 4, 1, 3, 0, 1, 5]"
302,11,0,-1.0,-1.0,6976.340000000001,11,50.0,200.0,139,100.0,6156.0,1000,820.340000000001,1734.995984777378,1,3,0,1,1,5,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.45454545454545453,3.1818181818181817,3.785123966942148,"[5, 5, 1, 5, 4, 1, 3, 0, 1, 5, 5]"
303,12,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,142,50.0,6147.0,1050,829.340000000001,1750.2569252400335,1,3,0,1,1,6,0.08333333333333333,0.25,0.0,0.08333333333333333,0.08333333333333333,0.5,3.333333333333333,3.722222222222223,"[5, 5, 1, 5, 4, 1, 3, 0, 1, 5, 5, 5]"
304,2,50,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,100.0,6140.0,100,836.340000000001,2068.562017026583,0,1,0,0,0,1,0.0,0.5,0.0,0.0,0.0,0.5,3.0,4.0,"[1, 5]"
305,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6157.0,300,819.340000000001,1996.244093220836,0,2,0,0,0,1,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,2.333333333333333,3.5555555555555554,"[1, 5, 1]"
306,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6205.0,350,771.340000000001,1969.4090243649246,0,3,0,0,0,1,0.0,0.75,0.0,0.0,0.0,0.25,2.0,3.0,"[1, 5, 1, 1]"
307,5,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6235.0,550,741.340000000001,1841.4935626646718,0,4,0,0,0,1,0.0,0.8,0.0,0.0,0.0,0.2,1.8,2.5599999999999996,"[1, 5, 1, 1, 1]"
308,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,200.0,6128.0,200,848.340000000001,2063.6101730297405,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,"[5, 5]"
309,3,0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6177.0,400,799.340000000001,2002.720759562053,0,1,0,0,0,2,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3.6666666666666665,3.5555555555555536,"[5, 5, 1]"
310,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,7,50.0,6156.0,450,820.340000000001,1949.9699947274069,0,1,0,0,1,2,0.0,0.25,0.0,0.0,0.25,0.5,3.75,2.6875,"[5, 5, 1, 4]"
311,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,142,50.0,6155.0,500,821.340000000001,1950.6385821336548,0,1,0,0,1,3,0.0,0.2,0.0,0.0,0.2,0.6,4.0,2.3999999999999986,"[5, 5, 1, 4, 5]"
312,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,33,50.0,6192.0,550,784.340000000001,1925.1874420601578,0,2,0,0,1,3,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.5,3.5,3.25,"[5, 5, 1, 4, 5, 1]"
313,7,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6229.0,750,747.340000000001,1818.8722213936612,0,3,0,0,1,3,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.42857142857142855,3.142857142857143,3.5510204081632644,"[5, 5, 1, 4, 5, 1, 1]"
314,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6166.0,150,810.340000000001,1992.1268129667033,1,0,0,1,0,0,0.5,0.0,0.0,0.5,0.0,0.0,1.5,2.25,"[0, 3]"
315,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6173.0,350,803.340000000001,1950.4072121017546,1,1,0,1,0,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,1.5555555555555558,"[0, 3, 1]"
316,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,90,100.0,6170.0,450,806.340000000001,1948.4746800776754,1,1,0,2,0,0,0.25,0.25,0.0,0.5,0.0,0.0,1.75,1.6875,"[0, 3, 1, 3]"
317,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,107,50.0,6112.0,500,864.340000000001,1870.3346414659793,1,1,0,3,0,0,0.2,0.2,0.0,0.6,0.0,0.0,1.9999999999999998,1.6000000000000005,"[0, 3, 1, 3, 3]"
318,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,33,50.0,6139.0,550,837.340000000001,1840.683591236859,1,2,0,3,0,0,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0,0.0,1.8333333333333333,1.4722222222222223,"[0, 3, 1, 3, 3, 1]"
319,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,31,200.0,6173.0,750,803.340000000001,1741.393974850334,1,3,0,3,0,0,0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,1.7142857142857142,1.3469387755102042,"[0, 3, 1, 3, 3, 1, 1]"
320,8,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,138,50.0,6173.0,800,803.340000000001,1741.4316091745302,1,3,0,3,0,1,0.125,0.375,0.0,0.375,0.0,0.125,2.125,2.359375,"[0, 3, 1, 3, 3, 1, 1, 5]"
321,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6128.0,300,848.340000000001,2061.524478206369,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,"[4, 4]"
322,3,0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6167.0,500,809.340000000001,1999.7052852965078,0,1,0,0,2,0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,3.0,2.0,"[4, 4, 1]"
323,2,50,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,100.0,6153.0,100,823.340000000001,2049.411282524371,0,0,0,1,1,0,0.0,0.0,0.0,0.5,0.5,0.0,3.5,0.25,"[4, 3]"
324,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,50.0,138,50.0,6153.0,150,823.340000000001,2049.5008657754393,0,0,0,1,1,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.9999999999999996,0.6666666666666679,"[4, 3, 5]"
325,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6131.0,300,845.340000000001,2053.1647665540777,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0.5,2.5,6.25,"[5, 0]"
326,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,7,50.0,6128.0,350,848.340000000001,2031.2193806953646,1,0,0,0,1,1,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,3.0,4.666666666666664,"[5, 0, 4]"
327,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6111.0,400,865.340000000001,1980.3667272809803,1,0,0,1,1,1,0.25,0.0,0.0,0.25,0.25,0.25,3.0,3.5,"[5, 0, 4, 3]"
328,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,250.0,6125.0,250,851.340000000001,2063.9317189668827,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,2.0,4.0,"[4, 0]"
329,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6178.0,450,798.340000000001,2002.9595306248566,1,1,0,0,1,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.6666666666666665,2.888888888888889,"[4, 0, 1]"
330,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6139.0,150,837.340000000001,2031.9995190457882,0,0,0,1,0,1,0.0,0.0,0.0,0.5,0.0,0.5,4.0,1.0,"[3, 5]"
331,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,100.0,107,50.0,6127.0,200,849.340000000001,1968.9187302657108,0,0,0,2,0,1,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,3.6666666666666665,0.8888888888888893,"[3, 5, 3]"
332,2,50,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,100.0,6105.0,100,871.340000000001,2058.7376242064856,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[5, 4]"
333,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6148.0,300,828.340000000001,2003.147527444848,0,1,0,0,1,1,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3.333333333333333,2.8888888888888893,"[5, 4, 1]"
334,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,90,100.0,6144.0,400,832.340000000001,2002.736632757221,0,1,0,1,1,1,0.0,0.25,0.0,0.25,0.25,0.25,3.25,2.1875,"[5, 4, 1, 3]"
335,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,7,50.0,6158.0,450,818.340000000001,1949.7382410312662,0,1,0,1,2,1,0.0,0.2,0.0,0.2,0.4,0.2,3.4000000000000004,1.839999999999998,"[5, 4, 1, 3, 4]"
336,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,107,50.0,6110.0,500,866.340000000001,1923.306055307891,0,1,0,2,2,1,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,3.333333333333333,1.5555555555555571,"[5, 4, 1, 3, 4, 3]"
337,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,137,50.0,6110.0,550,866.340000000001,1924.17510249349,0,1,0,2,2,2,0.0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,3.571428571428571,1.6734693877551017,"[5, 4, 1, 3, 4, 3, 5]"
338,8,0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,33,50.0,6104.0,600,872.340000000001,1886.9277895566754,0,2,0,2,2,2,0.0,0.25,0.0,0.25,0.25,0.25,3.25,2.1875,"[5, 4, 1, 3, 4, 3, 5, 1]"
339,9,0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,31,200.0,6208.0,800,768.340000000001,1734.5133539834392,0,3,0,2,2,2,0.0,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,3.0,2.4444444444444446,"[5, 4, 1, 3, 4, 3, 5, 1, 1]"
340,10,0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,108,50.0,6246.0,850,730.340000000001,1709.325699784894,1,3,0,2,2,2,0.1,0.3,0.0,0.2,0.2,0.2,2.7,3.01,"[5, 4, 1, 3, 4, 3, 5, 1, 1, 0]"
341,11,0,-1.0,-1.0,6976.340000000001,11,50.0,200.0,116,100.0,6238.0,950,738.340000000001,1719.5696199636614,2,3,0,2,2,2,0.18181818181818182,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,2.4545454545454546,3.338842975206611,"[5, 4, 1, 3, 4, 3, 5, 1, 1, 0, 0]"
342,12,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,138,50.0,6238.0,1000,738.340000000001,1720.161705321465,2,3,0,2,2,3,0.16666666666666666,0.25,0.0,0.16666666666666666,0.16666666666666666,0.25,2.6666666666666665,3.5555555555555554,"[5, 4, 1, 3, 4, 3, 5, 1, 1, 0, 0, 5]"
343,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6157.0,150,819.340000000001,2053.7655354000635,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,2.0,4.0,"[4, 0]"
344,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6197.0,350,779.340000000001,1998.379196561602,1,1,0,0,1,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.6666666666666665,2.888888888888889,"[4, 0, 1]"
345,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6213.0,400,763.340000000001,1938.6223101657054,1,2,0,0,1,0,0.25,0.5,0.0,0.0,0.25,0.0,1.5,2.25,"[4, 0, 1, 1]"
346,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,6246.0,600,730.340000000001,1831.1265617938216,1,3,0,0,1,0,0.2,0.6,0.0,0.0,0.2,0.0,1.4,1.8400000000000005,"[4, 0, 1, 1, 1]"
347,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,138,50.0,6246.0,650,730.340000000001,1831.6163947771688,1,3,0,0,1,1,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,1.9999999999999998,3.333333333333333,"[4, 0, 1, 1, 1, 5]"
348,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,137,50.0,6245.0,700,731.340000000001,1830.3155568850002,1,3,0,0,1,2,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,2.4285714285714284,3.9591836734693873,"[4, 0, 1, 1, 1, 5, 5]"
349,8,0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,71,50.0,6176.0,750,800.340000000001,1838.9222273658909,1,3,1,0,1,2,0.125,0.375,0.125,0.0,0.125,0.25,2.375,3.484375,"[4, 0, 1, 1, 1, 5, 5, 2]"
350,9,0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,142,50.0,6172.0,800,804.340000000001,1841.056482479703,1,3,1,0,1,3,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,2.6666666666666665,3.777777777777777,"[4, 0, 1, 1, 1, 5, 5, 2, 5]"
351,10,0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,141,200.0,6170.0,1000,806.340000000001,1833.0173561984727,1,3,1,0,1,4,0.1,0.3,0.1,0.0,0.1,0.4,2.9,3.8900000000000006,"[4, 0, 1, 1, 1, 5, 5, 2, 5, 5]"
352,11,0,-1.0,-1.0,6976.340000000001,11,50.0,200.0,139,100.0,6174.0,1100,802.340000000001,1841.427002620383,1,3,1,0,1,5,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.45454545454545453,3.090909090909091,3.900826446280991,"[4, 0, 1, 1, 1, 5, 5, 2, 5, 5, 5]"
353,12,0,-1.0,-1.0,6976.340000000001,12,50.0,200.0,136,50.0,6174.0,1150,802.340000000001,1841.456787882625,1,3,1,0,1,6,0.08333333333333333,0.25,0.08333333333333333,0.0,0.08333333333333333,0.5,3.25,3.854166666666666,"[4, 0, 1, 1, 1, 5, 5, 2, 5, 5, 5, 5]"
354,13,0,-1.0,-1.0,6976.340000000001,13,50.0,200.0,75,50.0,6117.0,1200,859.340000000001,1839.8091656762322,1,3,2,0,1,6,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.46153846153846156,3.153846153846154,3.668639053254436,"[4, 0, 1, 1, 1, 5, 5, 2, 5, 5, 5, 5, 2]"
355,14,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,119,50.0,6117.0,1250,859.340000000001,1827.0849830975146,2,3,2,0,1,6,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.0,0.07142857142857142,0.42857142857142855,2.9285714285714284,4.066326530612246,"[4, 0, 1, 1, 1, 5, 5, 2, 5, 5, 5, 5, 2, 0]"
356,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,250.0,6130.0,250,846.340000000001,2043.305169345539,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[5, 4]"
357,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,137,50.0,6130.0,300,846.340000000001,2041.6864527586367,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,4.666666666666666,0.22222222222222499,"[5, 4, 5]"
358,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6128.0,150,848.340000000001,2068.7583226246716,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0.5,2.5,6.25,"[5, 0]"
359,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6178.0,350,798.340000000001,2003.0246717199407,1,1,0,0,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.9999999999999998,4.666666666666667,"[5, 0, 1]"
360,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,7,50.0,6156.0,400,820.340000000001,1951.001232995562,1,1,0,0,1,1,0.25,0.25,0.0,0.0,0.25,0.25,2.5,4.25,"[5, 0, 1, 4]"
361,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6194.0,450,782.340000000001,1927.5701564316344,1,2,0,0,1,1,0.2,0.4,0.0,0.0,0.2,0.2,2.2,3.759999999999999,"[5, 0, 1, 4, 1]"
362,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,31,200.0,6229.0,650,747.340000000001,1818.946822105515,1,3,0,0,1,1,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,1.9999999999999998,3.333333333333333,"[5, 0, 1, 4, 1, 1]"
363,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,138,50.0,6229.0,700,747.340000000001,1818.9915826196989,1,3,0,0,1,2,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,2.4285714285714284,3.9591836734693873,"[5, 0, 1, 4, 1, 1, 5]"
364,8,0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,139,100.0,6229.0,800,747.340000000001,1818.8307297827143,1,3,0,0,1,3,0.125,0.375,0.0,0.0,0.125,0.375,2.75,4.1875,"[5, 0, 1, 4, 1, 1, 5, 5]"
365,9,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,142,50.0,6229.0,850,747.340000000001,1818.8899369073924,1,3,0,0,1,4,0.1111111111111111,0.3333333333333333,0.0,0.0,0.1111111111111111,0.4444444444444444,3.0,4.222222222222221,"[5, 0, 1, 4, 1, 1, 5, 5, 5]"
366,2,400,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,500.0,6132.0,500,844.340000000001,1947.8351788285481,1,0,0,1,0,0,0.5,0.0,0.0,0.5,0.0,0.0,1.5,2.25,"[0, 3]"
367,3,0,-1.0,-1.0,6976.340000000001,3,100.0,400.0,38,200.0,6131.0,700,845.340000000001,1944.0923277863487,1,1,0,1,0,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,1.5555555555555558,"[0, 3, 1]"
368,4,0,-1.0,-1.0,6976.340000000001,4,50.0,400.0,33,50.0,6142.0,750,834.340000000001,1888.7738747385279,1,2,0,1,0,0,0.25,0.5,0.0,0.25,0.0,0.0,1.25,1.1875,"[0, 3, 1, 1]"
369,5,0,-1.0,-1.0,6976.340000000001,5,50.0,400.0,31,200.0,6183.0,950,793.340000000001,1780.7208900319552,1,3,0,1,0,0,0.2,0.6,0.0,0.2,0.0,0.0,1.2000000000000002,0.9599999999999995,"[0, 3, 1, 1, 1]"
370,6,0,-1.0,-1.0,6976.340000000001,6,50.0,400.0,138,50.0,6183.0,1000,793.340000000001,1781.2499086263974,1,3,0,1,0,1,0.16666666666666666,0.5,0.0,0.16666666666666666,0.0,0.16666666666666666,1.8333333333333333,2.8055555555555554,"[0, 3, 1, 1, 1, 5]"
371,7,0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,139,100.0,6183.0,1100,793.340000000001,1779.678821564396,1,3,0,1,0,2,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.0,0.2857142857142857,2.2857142857142856,3.632653061224489,"[0, 3, 1, 1, 1, 5, 5]"
372,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,200.0,6128.0,200,848.340000000001,2067.1619517488093,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,"[5, 5]"
373,3,0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6177.0,400,799.340000000001,2002.9484516816253,0,1,0,0,0,2,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3.6666666666666665,3.5555555555555536,"[5, 5, 1]"
374,2,100,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,150.0,6127.0,150,849.340000000001,2059.4691812983133,0,0,1,1,0,0,0.0,0.0,0.5,0.5,0.0,0.0,2.5,0.25,"[3, 2]"
375,2,50,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,100.0,6128.0,100,848.340000000001,2069.3878263365755,0,0,1,0,0,1,0.0,0.0,0.5,0.0,0.0,0.5,3.5,2.25,"[5, 2]"
376,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6179.0,300,797.340000000001,2002.8204149926817,0,1,1,0,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,2.6666666666666665,2.8888888888888875,"[5, 2, 1]"
377,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6198.0,350,778.340000000001,1957.1484747025006,0,2,1,0,0,1,0.0,0.5,0.25,0.0,0.0,0.25,2.25,2.6875,"[5, 2, 1, 1]"
378,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,6237.0,550,739.340000000001,1849.1907277581536,0,3,1,0,0,1,0.0,0.6,0.2,0.0,0.0,0.2,2.0,2.4000000000000004,"[5, 2, 1, 1, 1]"
379,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,138,50.0,6237.0,600,739.340000000001,1849.5010969785017,0,3,1,0,0,2,0.0,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,2.5,3.2499999999999982,"[5, 2, 1, 1, 1, 5]"
380,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,7,50.0,6223.0,650,753.340000000001,1816.5830578942396,0,3,1,0,1,2,0.0,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,2.714285714285714,3.0612244897959187,"[5, 2, 1, 1, 1, 5, 4]"
381,8,0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,98,50.0,6213.0,700,763.340000000001,1807.660039139759,0,3,2,0,1,2,0.0,0.375,0.25,0.0,0.125,0.25,2.625,2.734375,"[5, 2, 1, 1, 1, 5, 4, 2]"
382,9,0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,137,50.0,6212.0,750,764.340000000001,1806.879134701048,0,3,2,0,1,3,0.0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,2.8888888888888884,2.987654320987655,"[5, 2, 1, 1, 1, 5, 4, 2, 5]"
383,10,0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,142,50.0,6213.0,800,763.340000000001,1808.4781674122144,0,3,2,0,1,4,0.0,0.3,0.2,0.0,0.1,0.4,3.1,3.089999999999998,"[5, 2, 1, 1, 1, 5, 4, 2, 5, 5]"
384,11,0,-1.0,-1.0,6976.340000000001,11,50.0,200.0,139,100.0,6212.0,900,764.340000000001,1806.1908909650576,0,3,2,0,1,5,0.0,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.45454545454545453,3.2727272727272725,3.1074380165289277,"[5, 2, 1, 1, 1, 5, 4, 2, 5, 5, 5]"
385,12,0,-1.0,-1.0,6976.340000000001,12,50.0,200.0,141,200.0,6213.0,1100,763.340000000001,1809.2399407337755,0,3,2,0,1,6,0.0,0.25,0.16666666666666666,0.0,0.08333333333333333,0.5,3.4166666666666665,3.0763888888888893,"[5, 2, 1, 1, 1, 5, 4, 2, 5, 5, 5, 5]"
386,13,0,-1.0,-1.0,6976.340000000001,13,50.0,200.0,107,50.0,6193.0,1150,783.340000000001,1721.9076597703481,0,3,2,1,1,6,0.0,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.46153846153846156,3.384615384615385,2.8520710059171552,"[5, 2, 1, 1, 1, 5, 4, 2, 5, 5, 5, 5, 3]"
387,14,0,-1.0,-1.0,6976.340000000001,14,50.0,200.0,119,50.0,6287.0,1200,689.340000000001,1794.2978059709149,1,3,2,1,1,6,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.42857142857142855,3.142857142857143,3.408163265306122,"[5, 2, 1, 1, 1, 5, 4, 2, 5, 5, 5, 5, 3, 0]"
388,15,0,-1.0,-1.0,6976.340000000001,15,50.0,200.0,116,100.0,6287.0,1300,689.340000000001,1795.5250487699009,2,3,2,1,1,6,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.4,2.9333333333333336,3.795555555555554,"[5, 2, 1, 1, 1, 5, 4, 2, 5, 5, 5, 5, 3, 0, 0]"
389,16,0,-1.0,-1.0,6976.340000000001,16,50.0,200.0,105,50.0,6160.0,1350,816.340000000001,1725.8257365458621,2,3,3,1,1,6,0.125,0.1875,0.1875,0.0625,0.0625,0.375,2.875,3.609375,"[5, 2, 1, 1, 1, 5, 4, 2, 5, 5, 5, 5, 3, 0, 0, 2]"
390,17,0,-1.0,-1.0,6976.340000000001,17,50.0,200.0,108,50.0,6184.0,1400,792.340000000001,1817.0741664773284,3,3,3,1,1,6,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.35294117647058826,2.7058823529411766,3.8546712802768166,"[5, 2, 1, 1, 1, 5, 4, 2, 5, 5, 5, 5, 3, 0, 0, 2, 0]"
391,18,0,-1.0,-1.0,6976.340000000001,18,50.0,200.0,106,100.0,6244.0,1500,732.340000000001,1819.7291482747253,3,3,4,1,1,6,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.3333333333333333,2.6666666666666665,3.666666666666666,"[5, 2, 1, 1, 1, 5, 4, 2, 5, 5, 5, 5, 3, 0, 0, 2, 0, 2]"
392,19,0,-1.0,-1.0,6976.340000000001,19,50.0,200.0,136,50.0,6244.0,1550,732.340000000001,1819.7023925272656,3,3,4,1,1,7,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.3684210526315789,2.7894736842105265,3.745152354570635,"[5, 2, 1, 1, 1, 5, 4, 2, 5, 5, 5, 5, 3, 0, 0, 2, 0, 2, 5]"
393,20,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,110,50.0,6239.0,1600,737.340000000001,1818.5201801418946,4,3,4,1,1,7,0.2,0.15,0.2,0.05,0.05,0.35,2.6500000000000004,3.9274999999999975,"[5, 2, 1, 1, 1, 5, 4, 2, 5, 5, 5, 5, 3, 0, 0, 2, 0, 2, 5, 0]"
